Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669372111,100,,Aggregated,4.500000,4.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,250,250,21015.493500002776,21042.444234000577,21015.493500002776,21063.13510000473,0.0
1669372112,100,,Aggregated,4.600000,4.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,255,255,21015.493500002776,21042.449366667322,21015.493500002776,21063.13510000473,0.0
1669372113,100,,Aggregated,4.700000,4.700000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,260,260,21015.493500002776,21042.5269669237,21015.493500002776,21065.45160000678,0.0
1669372114,100,,Aggregated,4.800000,4.800000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,265,265,21015.493500002776,21042.452172453482,21015.493500002776,21065.45160000678,0.0
1669372115,100,,Aggregated,4.900000,4.900000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,270,270,21015.493500002776,21042.41222407474,21015.493500002776,21066.27880000451,0.0
1669372116,100,,Aggregated,5.000000,5.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,275,275,21015.493500002776,21042.614145455194,21015.493500002776,21066.27880000451,0.0
1669372117,100,,Aggregated,5.000000,5.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,280,280,21015.493500002776,21042.307538929217,21015.493500002776,21066.27880000451,0.0
1669372118,100,,Aggregated,5.000000,5.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,285,285,21015.493500002776,21042.32929298305,21015.493500002776,21066.27880000451,0.0
1669372119,100,,Aggregated,5.000000,5.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,290,290,21015.493500002776,21042.23695137982,21015.493500002776,21066.27880000451,0.0
1669372120,100,,Aggregated,5.000000,5.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,294,294,21015.493500002776,21042.34865272156,21015.493500002776,21066.27880000451,0.0
1669372121,100,,Aggregated,5.000000,5.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,298,298,21015.493500002776,21042.141827852833,21015.493500002776,21066.27880000451,0.0
1669372122,100,,Aggregated,5.000000,5.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,302,302,21015.493500002776,21042.238787086484,21015.493500002776,21066.27880000451,0.0
1669372123,100,,Aggregated,4.900000,4.900000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,306,306,21015.493500002776,21042.20716241871,21015.493500002776,21066.27880000451,0.0
1669372124,100,,Aggregated,4.800000,4.800000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,310,310,21015.493500002776,21042.039859355213,21015.493500002776,21066.27880000451,0.0
1669372125,100,,Aggregated,4.600000,4.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,316,316,21015.493500002776,21041.943183861094,21015.493500002776,21066.27880000451,0.0
1669372126,100,,Aggregated,4.600000,4.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,320,320,21015.493500002776,21042.015448125316,21015.493500002776,21066.27880000451,0.0
1669372127,100,,Aggregated,4.500000,4.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,325,325,21015.493500002776,21042.14979907717,21015.493500002776,21066.27880000451,0.0
1669372128,100,,Aggregated,4.500000,4.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,330,330,21015.493500002776,21042.21043212147,21015.493500002776,21066.27880000451,0.0
1669372129,100,,Aggregated,4.500000,4.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,335,335,21015.493500002776,21042.26227611965,21015.493500002776,21066.27880000451,0.0
1669372130,100,,Aggregated,4.500000,4.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,341,341,21015.493500002776,21042.358865982726,21015.493500002776,21066.27880000451,0.0
1669372131,100,,Aggregated,4.500000,4.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,346,346,21015.493500002776,21042.494432081217,21015.493500002776,21066.27880000451,0.0
1669372132,100,,Aggregated,4.600000,4.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,351,351,21015.493500002776,21042.443527920546,21015.493500002776,21066.27880000451,0.0
1669372133,100,,Aggregated,4.700000,4.700000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,356,356,21015.493500002776,21042.38720702288,21015.493500002776,21066.27880000451,0.0
